id,title,link,published,source
40408,Brooklyn school to Pfizer: What happened to promised community education center? - Brooklyn Daily Eagle,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vYnJvb2tseW5lYWdsZS5jb20vYXJ0aWNsZXMvMjAyMy8wNS8xNS9icm9va2x5bi1zY2hvb2wtdG8tcGZpemVyLXdoYXQtaGFwcGVuZWQtdG8tcHJvbWlzZWQtY29tbXVuaXR5LWVkdWNhdGlvbi1jZW50ZXIv0gEA?oc=5,2023-05-15 07:00:00,Brooklyn Daily Eagle
40429,Pfizer borrows $31 billion in mega bond deal as debt issuance picks up ahead of debt-ceiling deadline - MarketWatch,https://news.google.com/rss/articles/CBMijwFodHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vc3RvcnkvcGZpemVyLWJvcnJvd3MtMzEtYmlsbGlvbi1pbi1tZWdhLWJvbmQtZGVhbC1hcy1kZWJ0LWlzc3VhbmNlLXBpY2tzLXVwLWFoZWFkLW9mLWRlYnQtY2VpbGluZy1kZWFkbGluZS1hMWE0NjRiMNIBkwFodHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vYW1wL3N0b3J5L3BmaXplci1ib3Jyb3dzLTMxLWJpbGxpb24taW4tbWVnYS1ib25kLWRlYWwtYXMtZGVidC1pc3N1YW5jZS1waWNrcy11cC1haGVhZC1vZi1kZWJ0LWNlaWxpbmctZGVhZGxpbmUtYTFhNDY0YjA?oc=5,2023-05-16 07:00:00,MarketWatch
40422,"Live news updates from May 16: Pfizer raises $31bn in bond sale, Russian oil exports hit post-invasion high - Financial Times",https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzNhM2VhMDQ5LTY5OWYtNGY5Mi04YjVlLWQwYWJhOTAyM2RjZdIBAA?oc=5,2023-05-16 07:00:00,Financial Times
40444,Moderna hits back at Alnylam's 'baseless' infringement claims - FiercePharma,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmZpZXJjZXBoYXJtYS5jb20vcGhhcm1hL21vZGVybmEtZmlnaHRzLWJhY2stYWxueWxhbXMtY292aWQtMTktdmFjY2luZS1wYXRlbnQtY2xhaW1z0gEA?oc=5,2023-05-16 07:00:00,FiercePharma
40445,Wyden blasts Big Pharma for tax ploys and lack of cooperation in probe - FiercePharma,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmZpZXJjZXBoYXJtYS5jb20vcGhhcm1hL3Nlbi13eWRlbi1waW5ncy1iaWctcGhhcm1hLWFnYWluLW9mZnNob3JpbmctcHJvZml0c9IBAA?oc=5,2023-05-16 07:00:00,FiercePharma
40455,"Share Market Highlights: Nifty settles below 18300, Sensex tanks 400 pts; Bank Nifty falls to 43900, Kotak Bank, Tata Motors plunge - The Financial Express",https://news.google.com/rss/articles/CBMioAFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9tYXJrZXQvc2hhcmUtbWFya2V0LXRvZGF5LWxpdmUtdXBkYXRlcy1zZW5zZXgtbmlmdHktcnVwZWUtdnMtZG9sbGFyLWJoYXJ0aS1haXJ0ZWwtcmVzdWx0cy1wZml6ZXItc2hhcmVzLXR1ZXNkYXktMTYtbWF5LTMwODkxNTUv0gGlAWh0dHBzOi8vd3d3LmZpbmFuY2lhbGV4cHJlc3MuY29tL21hcmtldC9zaGFyZS1tYXJrZXQtdG9kYXktbGl2ZS11cGRhdGVzLXNlbnNleC1uaWZ0eS1ydXBlZS12cy1kb2xsYXItYmhhcnRpLWFpcnRlbC1yZXN1bHRzLXBmaXplci1zaGFyZXMtdHVlc2RheS0xNi1tYXktMzA4OTE1NS9saXRlLw?oc=5,2023-05-16 07:00:00,The Financial Express
40499,Companies who paid the largest criminal fine in history - The Times of India,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9idXNpbmVzcy93ZWItc3Rvcmllcy9jb21wYW5pZXMtd2hvLXBhaWQtdGhlLWxhcmdlc3QtY3JpbWluYWwtZmluZS1pbi1oaXN0b3J5L3Bob3Rvc3RvcnkvMTAwMjcxOTcwLmNtc9IBiQFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9idXNpbmVzcy93ZWItc3Rvcmllcy9jb21wYW5pZXMtd2hvLXBhaWQtdGhlLWxhcmdlc3QtY3JpbWluYWwtZmluZS1pbi1oaXN0b3J5L3Bob3Rvc3RvcnkvMTAwMjcxOTcwLmNtcw?oc=5,2023-05-17 07:00:00,The Times of India
40532,Pfizer has to rethink $31bn bond after regulator's action - GlobalCapital,https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5nbG9iYWxjYXBpdGFsLmNvbS9hcnRpY2xlLzJib2lxbnFjNzZocXdnYmo4OGt4cy9jb3Jwb3JhdGUtYm9uZHMvcGZpemVyLWhhcy10by1yZXRoaW5rLTMxYm4tYm9uZC1hZnRlci1yZWd1bGF0b3JzLWFjdGlvbtIBAA?oc=5,2023-05-18 07:00:00,GlobalCapital
40533,How Charlotte Allerton Helped Win A Key Battle Against Covid-19 - Investor's Business Daily,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy9tYW5hZ2VtZW50L2xlYWRlcnMtYW5kLXN1Y2Nlc3MvY2hhcmxvdHRlLWFsbGVydG9uLWhlbHBlZC13aW4tYS1rZXktYmF0dGxlLWFnYWluc3QtY292aWQtMTkv0gEA?oc=5,2023-05-18 07:00:00,Investor's Business Daily
40554,"Pfizer temporarily suspends sale, distribution, use of some products in India due to technical issues - ThePrint",https://news.google.com/rss/articles/CBMihgFodHRwczovL3RoZXByaW50LmluL2luZGlhL3BmaXplci10ZW1wb3JhcmlseS1zdXNwZW5kcy1zYWxlLWRpc3RyaWJ1dGlvbi11c2Utb2Ytc29tZS1wcm9kdWN0cy1pbi1pbmRpYS1kdWUtdG8tdGVjaG5pY2FsLWlzc3Vlcy8xNTgyMjU5L9IBigFodHRwczovL3RoZXByaW50LmluL2luZGlhL3BmaXplci10ZW1wb3JhcmlseS1zdXNwZW5kcy1zYWxlLWRpc3RyaWJ1dGlvbi11c2Utb2Ytc29tZS1wcm9kdWN0cy1pbi1pbmRpYS1kdWUtdG8tdGVjaG5pY2FsLWlzc3Vlcy8xNTgyMjU5Lz9hbXA?oc=5,2023-05-18 07:00:00,ThePrint
40582,NOT REAL NEWS: A look at what didn't happen this week - The Associated Press,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2ZhY3QtY2hlY2stbWlzaW5mb3JtYXRpb24tam9lLWJpZGVuLWltbWlncmF0aW9uLWNkYy1mYzAxMDkxODlkNmQ4Y2E5YjQ5OTRlMjgyMmI5NzkzYtIBAA?oc=5,2023-05-19 07:00:00,The Associated Press
40594,Macron announces FDI boost for France - Investment Monitor,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmludmVzdG1lbnRtb25pdG9yLmFpL25ld3MvbWFjcm9uLWFubm91bmNlcy1lMTNibi1pbi1uZXctaW52ZXN0bWVudC1mb2xsb3dpbmctY2hvb3NlLWZyYW5jZS1zdW1taXQv0gEA?oc=5,2023-05-19 07:00:00,Investment Monitor
40584,"Myovant endometriosis survey shows women consider quitting work, school due to symptoms - FiercePharma",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmZpZXJjZXBoYXJtYS5jb20vbWFya2V0aW5nL215b3ZhbnQtZW5kb21ldHJpb3Npcy1zdXJ2ZXktc2hvd3Mtd29tZW4tY29uc2lkZXItcXVpdHRpbmctd29yay1zY2hvb2wtZHVlLXN5bXB0b21z0gEA?oc=5,2023-05-19 07:00:00,FiercePharma
40626,US companies pull forward bond deals amid debt ceiling nerves - Financial Times,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzYxZDZlMDUzLTk4ODAtNDM5Mi1iMmRiLWYxZmE1M2EwYTZhNNIBAA?oc=5,2023-05-21 07:00:00,Financial Times
40639,Pfizer Just Took Out $31 Billion in Debt. Here's Why That's Good News - The Motley Fool,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzA1LzIyL3BmaXplci10b29rLW91dC0zMS1iaWxsaW9uLWluLWRlYnQtd2h5LWdvb2QtbmV3cy_SAQA?oc=5,2023-05-22 07:00:00,The Motley Fool
40643,Could Danuglipron Be the Next Ozempic in Pill Form? - Everyday Health,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmV2ZXJ5ZGF5aGVhbHRoLmNvbS9kaWFiZXRlcy9jb3VsZC10aGlzLXBpbGwtYmUtdGhlLW5leHQtb3plbXBpYy_SAQA?oc=5,2023-05-22 07:00:00,Everyday Health
40647,"Taking new weight-loss drug Wegovy by pill is just as effective as a shot, study finds - Fortune",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vZm9ydHVuZS5jb20vd2VsbC8yMDIzLzA1LzIyL3dlaWdodC1sb3NzLWRydWctd2Vnb3Z5LXBpbGwtc2hvdC1ub3ZvLW5vcmRpc2stc3R1ZHkv0gFdaHR0cHM6Ly9mb3J0dW5lLmNvbS93ZWxsLzIwMjMvMDUvMjIvd2VpZ2h0LWxvc3MtZHJ1Zy13ZWdvdnktcGlsbC1zaG90LW5vdm8tbm9yZGlzay1zdHVkeS9hbXAv?oc=5,2023-05-22 07:00:00,Fortune
40673,New Weight-Loss Pills Are Coming. What to Know. - Barron's,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmJhcnJvbnMuY29tL2FydGljbGVzL2VsaS1saWxseS1ub3ZvLXBmaXplci1zdG9jay13ZWlnaHQtbG9zcy1waWxscy1kZDUxNmM5NdIBW2h0dHBzOi8vd3d3LmJhcnJvbnMuY29tL2FtcC9hcnRpY2xlcy9lbGktbGlsbHktbm92by1wZml6ZXItc3RvY2std2VpZ2h0LWxvc3MtcGlsbHMtZGQ1MTZjOTU?oc=5,2023-05-23 07:00:00,Barron's
40797,Did Celine Dion Cancel Tour After Vaccine Injury?! - Tech ARP,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LnRlY2hhcnAuY29tL3Nob3diaXovY2VsaW5lLWRpb24tY2FuY2VsLXRvdXItdmFjY2luZS_SAUBodHRwczovL3d3dy50ZWNoYXJwLmNvbS9zaG93Yml6L2NlbGluZS1kaW9uLWNhbmNlbC10b3VyLXZhY2NpbmUv?oc=5,2023-05-27 07:00:00,Tech ARP
40812,Healthcare comms expert Steven Immergut dies at age 56 - PR Week,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnByd2Vlay5jb20vYXJ0aWNsZS8xODI0NTg5L2hlYWx0aGNhcmUtY29tbXMtZXhwZXJ0LXN0ZXZlbi1pbW1lcmd1dC1kaWVzLWFnZS01NtIBAA?oc=5,2023-05-30 07:00:00,PR Week
40848,RFK Jr rips Trump over ties to Big Pharma: 'legalized bribery' - Fox News,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3BvbGl0aWNzL3Jmay1qci1yaXBzLXRydW1wLXRpZXMtYmlnLXBoYXJtYS1sZWdhbGl6ZWQtYnJpYmVyedIBWGh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3BvbGl0aWNzL3Jmay1qci1yaXBzLXRydW1wLXRpZXMtYmlnLXBoYXJtYS1sZWdhbGl6ZWQtYnJpYmVyeS5hbXA?oc=5,2023-05-31 07:00:00,Fox News
40902,Migraine pills could be made available for first time - The Telegraph,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LnRlbGVncmFwaC5jby51ay9uZXdzLzIwMjMvMDUvMzEvbWlncmFpbmUtcGlsbHMtcmltZWdlcGFudC12eWR1cmEtcGZpemVyLW1hZGUtYXZhaWxhYmxlL9IBAA?oc=5,2023-05-31 07:00:00,The Telegraph
40883,"Conditions of EU' Pfizer talks 'outrageous', Polish health minister - EURACTIV",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmV1cmFjdGl2LmNvbS9zZWN0aW9uL3BvbGl0aWNzL25ld3MvY29uZGl0aW9ucy1vZi1ldS1wZml6ZXItdGFsa3Mtb3V0cmFnZW91cy1wb2xpc2gtaGVhbHRoLW1pbmlzdGVyL9IBAA?oc=5,2023-06-01 07:00:00,EURACTIV
40888,Authentic Leadership: 5 Ways You Can Be The Super-Hero Everyone Needs - Forbes,https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdG9kZG5vcmRzdHJvbS8yMDIzLzA2LzAxL2F1dGhlbnRpYy1sZWFkZXJzaGlwLTUtd2F5cy15b3UtY2FuLWJlLXRoZS1zdXBlci1oZXJvLWV2ZXJ5b25lLW5lZWRzL9IBAA?oc=5,2023-06-01 07:00:00,Forbes
40896,6 Single-Stock ETFs Making Hasty Exit - Yahoo Finance,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy82LXNpbmdsZS1zdG9jay1ldGZzLW1ha2luZy0wMDE3MzI1NzkuaHRtbNIBAA?oc=5,2023-06-01 07:00:00,Yahoo Finance
40968,Multinational companies are called out for celebrating Pride Month in US but not in the Middle East - Daily Mail,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay9uZXdzL2FydGljbGUtMTIxNTg4MzcvTXVsdGluYXRpb25hbC1jb21wYW5pZXMtY2FsbGVkLWNlbGVicmF0aW5nLVByaWRlLU1vbnRoLW5vdC1NaWRkbGUtRWFzdC5odG1s0gGBAWh0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay9uZXdzL2FydGljbGUtMTIxNTg4MzcvYW1wL011bHRpbmF0aW9uYWwtY29tcGFuaWVzLWNhbGxlZC1jZWxlYnJhdGluZy1QcmlkZS1Nb250aC1ub3QtTWlkZGxlLUVhc3QuaHRtbA?oc=5,2023-06-04 07:00:00,Daily Mail
40970,"FDI up 15 per cent last year, led by pharma and IT sectors - Business Post",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmJ1c2luZXNzcG9zdC5pZS9uZXdzL2ZkaS11cC0xNS1wZXItY2VudC1sYXN0LXllYXItbGVkLWJ5LXBoYXJtYS1hbmQtaXQtc2VjdG9ycy_SAQA?oc=5,2023-06-04 07:00:00,Business Post
40972,Owner of former Easton area Pfizer-pigments plant seeks tenant for proposed 1 million-square-foot warehouse - The Morning Call,https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vd3d3Lm1jYWxsLmNvbS8yMDIzLzA2LzA1L3BmaXplci1wbGFudC1mb3ItbGVhc2Uv0gEA?oc=5,2023-06-05 07:00:00,The Morning Call
40973,Could Pfizer Have an Ozempic Killer on the Way? - The Motley Fool,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzA2LzA1L2NvdWxkLXBmaXplci1oYXZlLWFuLW96ZW1waWMta2lsbGVyLW9uLXRoZS13YXkv0gEA?oc=5,2023-06-05 07:00:00,The Motley Fool
40974,Pharmaceutical Giant Sees Largest-Ever Bond Sale - Global Finance,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vZ2ZtYWcuY29tL2NhcGl0YWwtcmFpc2luZy1jb3Jwb3JhdGUtZmluYW5jZS9wZml6ZXItbGFyZ2VzdC1ldmVyLWJvbmQtc2FsZS_SAQA?oc=5,2023-06-05 07:00:00,Global Finance
40976,"Vaxxas Appoints Rochelle Chaiken, M.D., as Chief Medical Officer - Business Wire",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwNjA1MDA1MTcwL2VuL1ZheHhhcy1BcHBvaW50cy1Sb2NoZWxsZS1DaGFpa2VuLU0uRC4tYXMtQ2hpZWYtTWVkaWNhbC1PZmZpY2Vy0gEA?oc=5,2023-06-05 07:00:00,Business Wire
40981,Conspiracy film 'Died Suddenly: Final Days' filled with falsehoods - logicallyfacts.com,https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vd3d3LmxvZ2ljYWxseWZhY3RzLmNvbS9lbi9hcnRpY2xlL2RpZWQtc3VkZGVubHktZmluYWwtZGF5c9IBAA?oc=5,2023-06-05 07:00:00,logicallyfacts.com
40997,A new round of anti-vax misinformation could ruin an otherwise calmer RSV season - Salon,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnNhbG9uLmNvbS8yMDIzLzA2LzA2L2EtbmV3LXJvdW5kLW9mLWFudGl2YXgtbWlzaW5mb3JtYXRpb24tY291bGQtcnVpbi1hbi1vdGhlcndpc2UtY2FsbWVyLXJzdi1zZWFzb24v0gEA?oc=5,2023-06-06 07:00:00,Salon
41001,Noor Hisham tells why 'death' not listed as vaccine side effect in MySejahtera - Free Malaysia Today,https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5mcmVlbWFsYXlzaWF0b2RheS5jb20vY2F0ZWdvcnkvbmF0aW9uLzIwMjMvMDYvMDYvbm9vci1oaXNoYW0tdGVsbHMtd2h5LWRlYXRoLW5vdC1saXN0ZWQtYXMtdmFjY2luZS1zaWRlLWVmZmVjdC1pbi1teXNlamFodGVyYS_SAQA?oc=5,2023-06-06 07:00:00,Free Malaysia Today
41017,FactChecking Chris Christie's Presidential Announcement - FactCheck.org,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmZhY3RjaGVjay5vcmcvMjAyMy8wNi9mYWN0Y2hlY2tpbmctY2hyaXMtY2hyaXN0aWVzLXByZXNpZGVudGlhbC1hbm5vdW5jZW1lbnQv0gEA?oc=5,2023-06-07 07:00:00,FactCheck.org
41025,"No, Pfizer wasn't caught 'funneling' millions to Anderson Cooper - The Associated Press",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2ZhY3QtY2hlY2stcGZpemVyLWZ1bm5lbGVkLW1pbGxpb25zLWFuZGVyc29uLWNvb3Blci1jbm4tOTAwOTk5OTIwMTgy0gEA?oc=5,2023-06-08 07:00:00,The Associated Press
41062,Cardiologist says Covid jabs must be pulled - news.com.au,https://news.google.com/rss/articles/CBMitAFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9saWZlc3R5bGUvaGVhbHRoL2hlYWx0aC1wcm9ibGVtcy9icml0aXNoLWNhcmRpb2xvZ2lzdC1jYWxscy1mb3ItbXJuYS12YWNjaW5lcy10by1iZS1zdXNwZW5kZWQtZHVlLXRvLWhlYXJ0LXJpc2tzL25ld3Mtc3RvcnkvN2NlZDk4NTU5YTc5MGQzMjVhZmM0NGNlYjljYzJiOTXSAbgBaHR0cHM6Ly93d3cubmV3cy5jb20uYXUvbGlmZXN0eWxlL2hlYWx0aC9oZWFsdGgtcHJvYmxlbXMvYnJpdGlzaC1jYXJkaW9sb2dpc3QtY2FsbHMtZm9yLW1ybmEtdmFjY2luZXMtdG8tYmUtc3VzcGVuZGVkLWR1ZS10by1oZWFydC1yaXNrcy9uZXdzLXN0b3J5LzdjZWQ5ODU1OWE3OTBkMzI1YWZjNDRjZWI5Y2MyYjk1P2FtcA?oc=5,2023-06-09 07:00:00,news.com.au
41073,Kerala CM Pinarayi Vijayan holds key meeting with Pfizer offcials in New York | Onmanorama - Onmanorama,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3Lm9ubWFub3JhbWEuY29tL25ld3Mva2VyYWxhLzIwMjMvMDYvMTAva2VyYWxhLWNtLXBpbmFyYXlpLXZpamF5YW4tcGZpemVyLW9mZmljaWFscy1uZXcteW9yay5odG1s0gFraHR0cHM6Ly93d3cub25tYW5vcmFtYS5jb20vbmV3cy9rZXJhbGEvMjAyMy8wNi8xMC9rZXJhbGEtY20tcGluYXJheWktdmlqYXlhbi1wZml6ZXItb2ZmaWNpYWxzLW5ldy15b3JrLmh0bWw?oc=5,2023-06-10 07:00:00,Onmanorama
41068,Travis Kelce's unexpected response to Aaron Rodgers' 'Mr. Pfizer' snarky comment - Marca.com,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3Lm1hcmNhLmNvbS9lbi9uZmwva2Fuc2FzLWNpdHktY2hpZWZzLzIwMjMvMTAvMDYvNjUyMDZkY2MyMjYwMWRjMTYwOGI0NWI1Lmh0bWzSAVhodHRwczovL2FtcC5tYXJjYS5jb20vZW4vbmZsL2thbnNhcy1jaXR5LWNoaWVmcy8yMDIzLzEwLzA2LzY1MjA2ZGNjMjI2MDFkYzE2MDhiNDViNS5odG1s?oc=5,2023-06-10 07:00:00,Marca.com
41074,Kerala CM invites Pfizer to open research centre at Digital Sciences Park in Thiruvananthapuram - The Hindu,https://news.google.com/rss/articles/CBMipwFodHRwczovL3d3dy50aGVoaW5kdS5jb20vbmV3cy9uYXRpb25hbC9rZXJhbGEva2VyYWxhLWNtLWludml0ZXMtcGZpemVyLXRvLW9wZW4tYS1yZXNlYXJjaC1jZW50cmUtYXQtdGhlLWRpZ2l0YWwtc2NpZW5jZXMtcGFyay1pbi10aGlydXZhbmFudGhhcHVyYW0vYXJ0aWNsZTY2OTUzMzE5LmVjZdIBrAFodHRwczovL3d3dy50aGVoaW5kdS5jb20vbmV3cy9uYXRpb25hbC9rZXJhbGEva2VyYWxhLWNtLWludml0ZXMtcGZpemVyLXRvLW9wZW4tYS1yZXNlYXJjaC1jZW50cmUtYXQtdGhlLWRpZ2l0YWwtc2NpZW5jZXMtcGFyay1pbi10aGlydXZhbmFudGhhcHVyYW0vYXJ0aWNsZTY2OTUzMzE5LmVjZS9hbXAv?oc=5,2023-06-10 07:00:00,The Hindu
41075,Why Aaron Rodgers called Travis Kelce 'Mr. Pfizer': Jets QB takes shot at Chiefs star on 'The Pat McAfee Show' - Sporting News,https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LnNwb3J0aW5nbmV3cy5jb20vYXUvbmZsL25ld3MvYWFyb24tcm9kZ2Vycy10cmF2aXMta2VsY2UtbXItcGZpemVyLXNob3QtcGF0LW1jYWZlZS1zaG93LzdiY2E1MGE4NTZmZDUwZDZmMzJmZjRjMNIBAA?oc=5,2023-06-10 07:00:00,Sporting News
41076,3 No-Brainer Stocks to Buy in June - The Motley Fool,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzA2LzEwLzMtbm8tYnJhaW5lci1zdG9ja3MtdG8tYnV5LWluLWp1bmUv0gEA?oc=5,2023-06-10 07:00:00,The Motley Fool
41079,Pinarayi Vijayan Invites Pfizer To Open Research Centre In Kerala During US Visit - ABP Live,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vbmV3cy5hYnBsaXZlLmNvbS9rZXJhbGEvcGluYXJheWktdmlqYXlhbi1pbnZpdGVzLXBmaXplci10by1vcGVuLXJlc2VhcmNoLWNlbnRyZS1pbi1rZXJhbGEtZHVyaW5nLXVzLXZpc2l0LTE2MDgxNDXSAX1odHRwczovL25ld3MuYWJwbGl2ZS5jb20va2VyYWxhL3BpbmFyYXlpLXZpamF5YW4taW52aXRlcy1wZml6ZXItdG8tb3Blbi1yZXNlYXJjaC1jZW50cmUtaW4ta2VyYWxhLWR1cmluZy11cy12aXNpdC0xNjA4MTQ1L2FtcA?oc=5,2023-06-10 07:00:00,ABP Live
41081,Kerala CM Pinarayi Vijayan Invites Pfizer To Open Research Centre In State During His US Visit - Free Press Journal,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5mcmVlcHJlc3Nqb3VybmFsLmluL3dvcmxkL2tlcmFsYS1jbS1waW5hcmF5aS12aWpheWFuLWludml0ZXMtcGZpemVyLXRvLW9wZW4tcmVzZWFyY2gtY2VudHJlLWluLXN0YXRlLWR1cmluZy1oaXMtdXMtdmlzaXTSAYgBaHR0cHM6Ly93d3cuZnJlZXByZXNzam91cm5hbC5pbi9hbXAvd29ybGQva2VyYWxhLWNtLXBpbmFyYXlpLXZpamF5YW4taW52aXRlcy1wZml6ZXItdG8tb3Blbi1yZXNlYXJjaC1jZW50cmUtaW4tc3RhdGUtZHVyaW5nLWhpcy11cy12aXNpdA?oc=5,2023-06-10 07:00:00,Free Press Journal
41078,Pinarayi Vijayan holds talks with US pharma company officials in New York - Mathrubhumi English,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vZW5nbGlzaC5tYXRocnViaHVtaS5jb20vbmV3cy9rZXJhbGEvcGluYXJheWktdmlqYXlhbi1ob2xkcy10YWxrcy13aXRoLXVzLXBoYXJtYS1jb21wYW55LW9mZmljaWFscy1pbi1uZXcteW9yay0xLjg2MzA1MjLSAYMBaHR0cHM6Ly9lbmdsaXNoLm1hdGhydWJodW1pLmNvbS9hbXAvbmV3cy9rZXJhbGEvcGluYXJheWktdmlqYXlhbi1ob2xkcy10YWxrcy13aXRoLXVzLXBoYXJtYS1jb21wYW55LW9mZmljaWFscy1pbi1uZXcteW9yay0xLjg2MzA1MjI?oc=5,2023-06-10 07:00:00,Mathrubhumi English
41100,"Legal Complaint Targets Pfizer 401(k) Plan Committee, Board | PLANSPONSOR - PLANSPONSOR",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnBsYW5zcG9uc29yLmNvbS9sZWdhbC1jb21wbGFpbnQtdGFyZ2V0cy1wZml6ZXItNDAxay1wbGFuLWNvbW1pdHRlZS1ib2FyZC_SAQA?oc=5,2023-06-12 07:00:00,PLANSPONSOR
41108,Stability Meets Growth: 3 Undervalued Blue-Chip Stock Picks - InvestorPlace,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMy8wNi9zdGFiaWxpdHktbWVldHMtZ3Jvd3RoLTMtdW5kZXJ2YWx1ZWQtYmx1ZS1jaGlwLXN0b2NrLXBpY2tzL9IBAA?oc=5,2023-06-12 07:00:00,InvestorPlace
41129,"Lady Gaga, Nurtec have a 'Million Reasons' to say goodbye to migraines - MM+M Online",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3Lm1tbS1vbmxpbmUuY29tL2hvbWUvY2hhbm5lbC9sYWR5LWdhZ2EtbnVydGVjLWhhdmUtYS1taWxsaW9uLXJlYXNvbnMtdG8tc2F5LWdvb2RieWUtdG8tbWlncmFpbmVzL9IBAA?oc=5,2023-06-13 07:00:00,MM+M Online
41143,Lady Gaga On Living With Migraine and How Migraine Attacks Have Affected Her Life - Pfizer,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LnBmaXplci5jb20vbmV3cy9hcnRpY2xlcy9sYWR5X2dhZ2Ffb25fbGl2aW5nX3dpdGhfbWlncmFpbmXSAQA?oc=5,2023-06-13 12:05:03,Pfizer
41155,Lady Gaga Debuts Chromatica Ball Tour Footage in New Ad for Migraine Drug - Billboard,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vbXVzaWMvcG9wL2xhZHktZ2FnYS1wZml6ZXItbWlncmFpbmUtY29tbWVyY2lhbC1jaHJvbWF0aWNhLWJhbGwtdG91ci0xMjM1MzU0NDgwL9IBbWh0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vbXVzaWMvcG9wL2xhZHktZ2FnYS1wZml6ZXItbWlncmFpbmUtY29tbWVyY2lhbC1jaHJvbWF0aWNhLWJhbGwtdG91ci0xMjM1MzU0NDgwL2FtcC8?oc=5,2023-06-14 07:00:00,Billboard
